objid,ra,dec,u-type,u-peaks,g-type,g-peaks,r-type,r-peaks,i-type,i-peaks,status
1237663204920656485,14.8685767973786,0.738190723631418,SINGLE,"[(26, 30)]",DOUBLE,"[(50, 50)(49, 49)]",SINGLE,"[(8, 39)]",NO_PEAK,"[]",success
1237663204921246246,16.1810356915686,0.666382500255545,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(53, 55)]",success
1237663204921246247,16.1812948815138,0.666854694252843,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(48, 46)]",DOUBLE,"[(47, 45)(50, 50)]",success
1237663204922426213,18.8686475669281,0.787871210243079,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(17, 25)(14, 31)]",success
1237678617426395533,19.514521146314,1.25800726656001,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(51, 49)]",DOUBLE,"[(31, 25)(31, 26)]",success
1237657069547356604,24.7388153138273,-0.951973852307447,NO_PEAK,"[]",DOUBLE,"[(52, 52)(50, 50)]",SINGLE,"[(19, 49)]",NO_PEAK,"[]",success
1237663783662846256,5.27921536521104,-0.323909464207817,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(51, 57)(52, 57)]",success
1237663783662846255,5.27933745198927,-0.323122106946853,NO_PEAK,"[]",SINGLE,"[(50, 49)]",SINGLE,"[(50, 50)]",DOUBLE,"[(49, 50)(50, 50)]",success
1237663783675232546,33.5648246185379,-0.234535320584978,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(43, 43)]",DOUBLE,"[(53, 46)(44, 43)]",success
1237663783675232544,33.5651765182822,-0.234974507761405,SINGLE,"[(48, 54)]",NO_PEAK,"[]",SINGLE,"[(40, 47)]",DOUBLE,"[(50, 50)(41, 47)]",success
1237663783676478332,36.4810494866813,-0.376762830077154,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(45, 47)]",NO_PEAK,"[]",success
1237657586025431232,43.6003255038712,-0.111871271637764,NO_PEAK,"[]",SINGLE,"[(57, 47)]",DOUBLE,"[(56, 47)(52, 43)]",NO_PEAK,"[]",success
1237657586025431230,43.6010496267467,-0.112120517515891,NO_PEAK,"[]",SINGLE,"[(50, 49)]",DOUBLE,"[(50, 50)(46, 46)]",NO_PEAK,"[]",success
1237657587099173037,43.6109789724375,0.672508114599332,NO_PEAK,"[]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(54, 44)]",success
1237657587099173039,43.6114639594775,0.67187582817201,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(45, 56)]",DOUBLE,"[(45, 56)(49, 50)]",success
1237663237127995550,49.2987891859294,-1.13091320391027,NO_PEAK,"[]",DOUBLE,"[(43, 6)(53, 70)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663237127995543,49.2989576533481,-1.13020362641329,NO_PEAK,"[]",DOUBLE,"[(42, 6)(51, 63)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663783127810591,9.50654353467991,-0.706729117787082,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(45, 45)(46, 45)]",NO_PEAK,"[]",success
1237663782590349922,8.19209037688004,-1.21663882521913,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(51, 50)]",SINGLE,"[(57, 48)]",success
1237663782590349921,8.1929162269977,-1.21685082416461,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(42, 52)(43, 52)]",SINGLE,"[(50, 50)]",success
1237663784202993794,12.846737925351,0.176206292384428,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(54, 58)(50, 51)]",success
1237663784202993793,12.8471936054868,0.177083364663143,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(46, 42)]",DOUBLE,"[(50, 50)(46, 43)]",success
1237663782598672859,27.1516686233968,-1.13011284328069,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 51)]",NO_PEAK,"[]",success
1237663784212103952,33.6684669166269,0.139475527135052,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(48, 29)(48, 30)]",success
1237666407920435562,34.0818046551485,-0.168251105476488,SINGLE,"[(23, 32)]",NO_PEAK,"[]",SINGLE,"[(55, 23)]",DOUBLE,"[(22, 64)(12, 69)]",success
1237666407920435580,34.0825837454119,-0.168629283357382,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(15, 68)(5, 73)]",success
1237660338016223426,44.006772992714,-0.902237687815775,NO_PEAK,"[]",SINGLE,"[(59, 46)]",DOUBLE,"[(59, 46)(50, 50)]",SINGLE,"[(39, 1)]",success
1237660338016223425,44.007730030224,-0.902707676535147,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(41, 54)]",SINGLE,"[(30, 5)]",success
1237657190905872910,1.53872420565199,-0.133189599078809,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(44, 40)]",DOUBLE,"[(44, 40)(45, 40)]",success
1237657071157117553,22.8340361639001,0.287511976439712,SINGLE,"[(77, 63)]",NO_PEAK,"[]",DOUBLE,"[(44, 1)(43, 1)]",NO_PEAK,"[]",success
1237663782602408189,35.6308072749901,-1.0541745333935,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(16, 27)(35, 1)]",success
1237678617436750379,43.2532125925548,0.864298014131486,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(50, 51)]",success
1237657191444316938,5.17672457431297,0.241413105613547,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(23, 53)]",DOUBLE,"[(23, 53)(24, 53)]",success
1237657191444317142,5.17798347158833,0.243764998907103,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(12, 32)]",DOUBLE,"[(12, 32)(13, 32)]",success
1237663784739864962,12.7279630731899,0.483152907528481,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(30, 34)(31, 33)]",SINGLE,"[(31, 34)]",success
1237678617426985638,20.948773129977,1.23413381810907,NO_PEAK,"[]",DOUBLE,"[(50, 50)(49, 51)]",SINGLE,"[(38, 1)]",SINGLE,"[(38, 1)]",success
1237666407915979149,23.8002078167792,-0.189962887866665,DOUBLE,"[(26, 15)(22, 19)]",NO_PEAK,"[]",SINGLE,"[(25, 17)]",SINGLE,"[(25, 17)]",success
1237666338653864588,20.6799385111834,-0.431105242899111,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(33, 19)(16, 13)]",success
1237657069547750024,25.7258879865839,-0.906367551780874,DOUBLE,"[(22, 23)(29, 25)]",NO_PEAK,"[]",SINGLE,"[(61, 56)]",NO_PEAK,"[]",success
1237666407917224133,26.602223695304,-0.138497557933084,DOUBLE,"[(19, 33)(20, 28)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663784209416950,27.4955428688692,0.13297566387059,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(54, 52)]",NO_PEAK,"[]",success
1237657071159477130,28.1458142042195,0.212399194522972,DOUBLE,"[(28, 27)(35, 28)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663784748581455,32.7370005422869,0.59394754849184,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(16, 17)(16, 23)]",success
1237666407921812134,37.1243234158197,-0.166004951385255,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(46, 6)(43, 18)]",success
1237657070088684588,34.9867883744923,-0.598866772827491,DOUBLE,"[(14, 26)(18, 32)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237678617432359356,33.1319345672119,1.00265011507656,DOUBLE,"[(26, 26)(30, 27)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(50, 51)]",success
1237666407921090661,35.4599771731351,-0.114259748908258,NO_PEAK,"[]",SINGLE,"[(37, 43)]",DOUBLE,"[(37, 43)(51, 50)]",DOUBLE,"[(36, 43)(50, 50)]",success
1237666338115486049,17.1538028618282,-1.02973490337435,NO_PEAK,"[]",DOUBLE,"[(50, 50)(55, 53)]",NO_PEAK,"[]",SINGLE,"[(17, 44)]",success
1237666338115486048,17.1541800723032,-1.02949266831456,NO_PEAK,"[]",DOUBLE,"[(47, 48)(52, 51)]",SINGLE,"[(50, 50)]",SINGLE,"[(14, 42)]",success
1237657190906921766,3.85654462655589,-0.0837091843610251,SINGLE,"[(21, 93)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(55, 46)]",success
1237666338115027091,16.1768480656007,-0.951275095476168,NO_PEAK,"[]",DOUBLE,"[(16, 7)(19, 43)]",NO_PEAK,"[]",DOUBLE,"[(16, 8)(15, 46)]",success
1237666338115027146,16.1774223412081,-0.951168183416509,NO_PEAK,"[]",DOUBLE,"[(11, 6)(14, 42)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237678617426985964,20.9191447277889,1.23509956405563,SINGLE,"[(28, 43)]",NO_PEAK,"[]",DOUBLE,"[(51, 50)(50, 44)]",DOUBLE,"[(51, 45)(51, 51)]",success
1237678617426985963,20.919173384981,1.23449815925125,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 55)(49, 49)]",DOUBLE,"[(50, 50)(50, 56)]",success
1237657190914458170,21.1594335563327,-0.0505061149754472,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(57, 52)]",NO_PEAK,"[]",success
1237657190914458169,21.1600861719583,-0.050311961148812,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(44, 48)(51, 50)]",NO_PEAK,"[]",success
1237663784745959596,26.7716062017991,0.45916537008064,SINGLE,"[(50, 48)]",DOUBLE,"[(64, 43)(63, 57)]",SINGLE,"[(64, 42)]",NO_PEAK,"[]",success
1237663784745959595,26.7716306962762,0.459847717647742,SINGLE,"[(50, 42)]",DOUBLE,"[(63, 36)(62, 50)]",SINGLE,"[(63, 36)]",DOUBLE,"[(64, 36)(58, 18)]",success
1237666407921811591,37.1064327392224,-0.127364485237787,NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 50)(65, 47)]",NO_PEAK,"[]",success
1237666407921811592,37.1068090638042,-0.126719953214256,NO_PEAK,"[]",SINGLE,"[(47, 44)]",DOUBLE,"[(47, 44)(62, 41)]",DOUBLE,"[(47, 45)(62, 41)]",success
1237663783678116532,40.2556770320555,-0.227632428846497,NO_PEAK,"[]",DOUBLE,"[(49, 49)(56, 52)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237678617972113584,39.7256660846302,1.25880499986406,NO_PEAK,"[]",SINGLE,"[(39, 45)]",DOUBLE,"[(40, 46)(53, 57)]",DOUBLE,"[(39, 46)(52, 56)]",success
1237678617972113583,39.7259673414549,1.25954096483232,NO_PEAK,"[]",SINGLE,"[(38, 39)]",DOUBLE,"[(37, 39)(50, 50)]",DOUBLE,"[(37, 39)(50, 49)]",success
1237663237127995541,49.2996617779864,-1.12414741581771,NO_PEAK,"[]",DOUBLE,"[(45, 8)(53, 64)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663237127995546,49.2997861777969,-1.12352567138977,NO_PEAK,"[]",DOUBLE,"[(44, 2)(52, 58)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237657191445954779,8.89294221029462,0.373522033920328,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(57, 55)(51, 50)]",success
1237663784207581258,23.277143020745,0.126872844129518,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(58, 44)]",DOUBLE,"[(70, 21)(58, 45)]",success
1237663784207581257,23.2780401286911,0.126860294132101,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(62, 21)(50, 45)]",success
1237663237127995540,49.2995029737017,-1.12516245930215,NO_PEAK,"[]",DOUBLE,"[(46, 17)(44, 3)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237666407921811816,37.1238181069271,-0.170813284355906,DOUBLE,"[(51, 50)(5, 3)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",success
1237663783140720804,39.0694101521871,-0.812359686758632,NO_PEAK,"[]",DOUBLE,"[(61, 50)(50, 50)]",DOUBLE,"[(61, 50)(51, 49)]",NO_PEAK,"[]",success
1237663783140720802,39.0706301538489,-0.812323113780798,NO_PEAK,"[]",DOUBLE,"[(50, 50)(39, 50)]",DOUBLE,"[(50, 50)(40, 49)]",NO_PEAK,"[]",success
1237678617972113582,39.7245212000894,1.25837669150352,NO_PEAK,"[]",SINGLE,"[(51, 49)]",DOUBLE,"[(50, 50)(63, 61)]",DOUBLE,"[(50, 50)(63, 60)]",success
1237663278465351975,1.6010441553552,0.878820015086715,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(52, 45)]",NO_PEAK,"[]",success
1237657192516551196,1.71805325068192,1.15841037329708,SINGLE,"[(22, 55)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",DOUBLE,"[(50, 49)(44, 52)]",success
1237657190906921925,3.85924010986042,-0.0882371855230784,SINGLE,"[(15, 28)]",NO_PEAK,"[]",SINGLE,"[(19, 16)]",DOUBLE,"[(18, 16)(24, 15)]",success
1237678433791378113,7.19753347444645,1.02765879717846,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(16, 23)]",DOUBLE,"[(16, 22)(11, 17)]",success
1237656971300372923,9.17104732121663,-0.586316808569228,DOUBLE,"[(28, 40)(34, 32)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663783665140655,10.5133436711244,-0.293931093292569,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(21, 44)(18, 39)]",DOUBLE,"[(21, 44)(18, 39)]",success
1237656971301028848,10.7232393211073,-0.538188974807438,DOUBLE,"[(14, 34)(16, 14)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237656971302011301,12.9256510401947,-0.574095520455998,DOUBLE,"[(24, 17)(33, 29)]",NO_PEAK,"[]",SINGLE,"[(50, 50)]",NO_PEAK,"[]",success
1237663782592840526,13.9124872978661,-1.1631395379055,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(52, 51)]",DOUBLE,"[(51, 50)(45, 49)]",success
1237663204920460015,14.4098169377233,0.63286412714627,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(47, 25)]",DOUBLE,"[(47, 25)(53, 15)]",success
1237666338115027075,16.1731380345465,-0.955933511623962,DOUBLE,"[(50, 51)(51, 42)]",DOUBLE,"[(50, 50)(53, 86)]",DOUBLE,"[(50, 50)(48, 67)]",SINGLE,"[(50, 50)]",success
1237666338115027076,16.1734130638959,-0.951965308884244,DOUBLE,"[(48, 15)(49, 6)]",DOUBLE,"[(47, 14)(50, 50)]",DOUBLE,"[(48, 14)(46, 31)]",SINGLE,"[(47, 14)]",success
1237666338115027149,16.1778602358756,-0.945841389243505,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(6, 3)(13, 11)]",NO_PEAK,"[]",success
1237663783131742806,18.4960472656337,-0.83533916889278,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(50, 50)(56, 49)]",NO_PEAK,"[]",success
1237663784205616142,18.778101218299,0.0234473062654031,DOUBLE,"[(27, 14)(31, 21)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663784206270661,20.3417193604438,0.0930212671016324,NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(23, 25)(10, 28)]",DOUBLE,"[(23, 25)(10, 28)]",success
1237657070091109259,40.5042747011125,-0.524110798773824,DOUBLE,"[(26, 1)(33, 9)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237678437016339469,39.6730038431806,1.12285190362957,DOUBLE,"[(25, 21)(19, 15)]",NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(27, 19)]",success
1237663237127995547,49.2990310836832,-1.129304121165,NO_PEAK,"[]",DOUBLE,"[(51, 55)(43, 3)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663237127995557,49.3006402421979,-1.11735409662587,NO_PEAK,"[]",DOUBLE,"[(44, 2)(50, 49)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663237127995558,49.3021983637859,-1.10671007870209,NO_PEAK,"[]",DOUBLE,"[(54, 81)(47, 29)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663783144719243,48.1867243770684,-0.796914424136633,DOUBLE,"[(22, 14)(13, 6)]",NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237678617428688956,24.842332426266,1.25778501607729,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(33, 71)(62, 81)]",success
1237678617428688952,24.8431005219786,1.25974764757253,NO_PEAK,"[]",SINGLE,"[(26, 52)]",SINGLE,"[(26, 51)]",DOUBLE,"[(26, 53)(55, 63)]",success
1237663237127995544,49.3001974428466,-1.12119406247296,NO_PEAK,"[]",DOUBLE,"[(48, 37)(44, 16)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663204920460034,14.4149468928559,0.634219476138972,NO_PEAK,"[]",NO_PEAK,"[]",SINGLE,"[(1, 13)]",DOUBLE,"[(1, 12)(7, 2)]",success
1237666407921811593,37.1080726574598,-0.127737792828274,NO_PEAK,"[]",SINGLE,"[(35, 54)]",DOUBLE,"[(35, 53)(50, 50)]",DOUBLE,"[(35, 54)(50, 50)]",success
1237663784207581254,23.274123748858,0.126891250483555,NO_PEAK,"[]",NO_PEAK,"[]",NO_PEAK,"[]",DOUBLE,"[(97, 20)(85, 44)]",success
1237663784745959591,26.7730901954016,0.458358840683547,NO_PEAK,"[]",DOUBLE,"[(50, 50)(49, 64)]",SINGLE,"[(50, 50)]",SINGLE,"[(50, 50)]",success
1237663237127995555,49.303720253238,-1.09705303142231,NO_PEAK,"[]",DOUBLE,"[(51, 66)(48, 45)]",NO_PEAK,"[]",NO_PEAK,"[]",success
1237663237127995554,49.3038572028169,-1.09525580714365,NO_PEAK,"[]",DOUBLE,"[(50, 49)(47, 28)]",NO_PEAK,"[]",NO_PEAK,"[]",fail
